"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
1564,39,"BDI","Burundi",5,"Cankuzo",43,"Cendajuru",482,"Twinkwavu",1564,"Ruyega",NA,"Sous Colline","Sous Colline"
1565,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",483,"Bumba",1565,"Bumba",NA,"Sous Colline","Sous Colline"
1566,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",483,"Bumba",1566,"Gatare",NA,"Sous Colline","Sous Colline"
1567,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",483,"Bumba",1567,"Rata",NA,"Sous Colline","Sous Colline"
1568,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",483,"Bumba",1568,"Ruguhu",NA,"Sous Colline","Sous Colline"
1569,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",484,"Bunyerere",1569,"Gahama",NA,"Sous Colline","Sous Colline"
1570,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",484,"Bunyerere",1570,"Gifunzo",NA,"Sous Colline","Sous Colline"
1571,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",484,"Bunyerere",1571,"Miguruka",NA,"Sous Colline","Sous Colline"
1572,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",484,"Bunyerere",1572,"Muhopfo",NA,"Sous Colline","Sous Colline"
1573,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",484,"Bunyerere",1573,"Rusekera",NA,"Sous Colline","Sous Colline"
1574,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",485,"Camazi",1574,"Buga",NA,"Sous Colline","Sous Colline"
1575,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",485,"Camazi",1575,"Camazi",NA,"Sous Colline","Sous Colline"
1576,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",485,"Camazi",1576,"Muzire",NA,"Sous Colline","Sous Colline"
1577,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",485,"Camazi",1577,"Rubabi",NA,"Sous Colline","Sous Colline"
1578,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",485,"Camazi",1578,"Rurinzi",NA,"Sous Colline","Sous Colline"
1579,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",486,"Gerero",1579,"Gasasa",NA,"Sous Colline","Sous Colline"
1580,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",486,"Gerero",1580,"Gerero",NA,"Sous Colline","Sous Colline"
1581,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",486,"Gerero",1581,"Runazi",NA,"Sous Colline","Sous Colline"
1582,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",487,"Gisagara",1582,"Duhiro",NA,"Sous Colline","Sous Colline"
1583,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",487,"Gisagara",1583,"Gisagara",NA,"Sous Colline","Sous Colline"
1584,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",487,"Gisagara",1584,"Kabanga",NA,"Sous Colline","Sous Colline"
1585,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",488,"Gisoko",1585,"Bigondo",NA,"Sous Colline","Sous Colline"
1586,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",488,"Gisoko",1586,"Gisoko",NA,"Sous Colline","Sous Colline"
1587,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",488,"Gisoko",1587,"Musenga",NA,"Sous Colline","Sous Colline"
1588,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",489,"Gitanga",1588,"Gitanga",NA,"Sous Colline","Sous Colline"
1589,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",490,"Gitwenge",1589,"Buvuma",NA,"Sous Colline","Sous Colline"
1590,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",490,"Gitwenge",1590,"Gakangaga",NA,"Sous Colline","Sous Colline"
1591,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",490,"Gitwenge",1591,"Gitwenge",NA,"Sous Colline","Sous Colline"
1592,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",491,"Kagoma",1592,"Gitanga",NA,"Sous Colline","Sous Colline"
1593,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",491,"Kagoma",1593,"Kagoma",NA,"Sous Colline","Sous Colline"
1594,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",492,"Kibogoye",1594,"Kanyemana",NA,"Sous Colline","Sous Colline"
1595,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",492,"Kibogoye",1595,"Muyebe",NA,"Sous Colline","Sous Colline"
1596,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",492,"Kibogoye",1596,"Nyarurambi",NA,"Sous Colline","Sous Colline"
1597,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",493,"Kigati",1597,"Kigati",NA,"Sous Colline","Sous Colline"
1598,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",493,"Kigati",1598,"Murore",NA,"Sous Colline","Sous Colline"
1599,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",494,"Kirambi",1599,"Kirambi",NA,"Sous Colline","Sous Colline"
1600,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",495,"Mburi",1600,"Gasenyi II",NA,"Sous Colline","Sous Colline"
1601,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",495,"Mburi",1601,"Gasenyi I",NA,"Sous Colline","Sous Colline"
1602,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",495,"Mburi",1602,"Mazingi",NA,"Sous Colline","Sous Colline"
1603,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",495,"Mburi",1603,"Rwankaniro",NA,"Sous Colline","Sous Colline"
1604,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",496,"Muganza",1604,"Kavumu",NA,"Sous Colline","Sous Colline"
1605,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",496,"Muganza",1605,"Muganza",NA,"Sous Colline","Sous Colline"
1606,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",497,"Muhingamo",1606,"Gihogoma",NA,"Sous Colline","Sous Colline"
1607,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",497,"Muhingamo",1607,"Muhingamo",NA,"Sous Colline","Sous Colline"
1608,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",498,"Murago",1608,"Gishami",NA,"Sous Colline","Sous Colline"
1609,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",498,"Murago",1609,"Gisoko",NA,"Sous Colline","Sous Colline"
1610,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",498,"Murago",1610,"Miciro",NA,"Sous Colline","Sous Colline"
1611,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",498,"Murago",1611,"Musenga",NA,"Sous Colline","Sous Colline"
1612,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",498,"Murago",1612,"Nombe",NA,"Sous Colline","Sous Colline"
1613,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",498,"Murago",1613,"Rugongo",NA,"Sous Colline","Sous Colline"
1614,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",498,"Murago",1614,"Rugunga",NA,"Sous Colline","Sous Colline"
1615,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",499,"Muzire",1615,"Gateke",NA,"Sous Colline","Sous Colline"
1616,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",499,"Muzire",1616,"Muzire",NA,"Sous Colline","Sous Colline"
1617,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",499,"Muzire",1617,"Rusange",NA,"Sous Colline","Sous Colline"
1618,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",500,"Nkoro",1618,"Kigage",NA,"Sous Colline","Sous Colline"
1619,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",500,"Nkoro",1619,"Nkoro",NA,"Sous Colline","Sous Colline"
1620,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",501,"Nyuro",1620,"Musenga",NA,"Sous Colline","Sous Colline"
1621,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",501,"Nyuro",1621,"Nyuro",NA,"Sous Colline","Sous Colline"
1622,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",501,"Nyuro",1622,"Rutoke",NA,"Sous Colline","Sous Colline"
1623,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",502,"Rabiro",1623,"Mugando",NA,"Sous Colline","Sous Colline"
1624,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",502,"Rabiro",1624,"Rabiro",NA,"Sous Colline","Sous Colline"
1625,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",503,"Ramba",1625,"Gahongoro",NA,"Sous Colline","Sous Colline"
1626,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",503,"Ramba",1626,"Gasenyi",NA,"Sous Colline","Sous Colline"
1627,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",503,"Ramba",1627,"Kigoti",NA,"Sous Colline","Sous Colline"
1628,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",503,"Ramba",1628,"Ramba",NA,"Sous Colline","Sous Colline"
1629,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",504,"Rubabara",1629,"Rubabara",NA,"Sous Colline","Sous Colline"
1630,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",505,"Ruramba",1630,"Mungwa",NA,"Sous Colline","Sous Colline"
1631,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",505,"Ruramba",1631,"Ruramba II",NA,"Sous Colline","Sous Colline"
1632,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",505,"Ruramba",1632,"Ruramba I",NA,"Sous Colline","Sous Colline"
1633,39,"BDI","Burundi",5,"Cankuzo",44,"Gisagara",505,"Ruramba",1633,"Rusange",NA,"Sous Colline","Sous Colline"
1634,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",506,"Buyongwe",1634,"Mibare",NA,"Sous Colline","Sous Colline"
1635,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",506,"Buyongwe",1635,"Munyinya",NA,"Sous Colline","Sous Colline"
1636,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",506,"Buyongwe",1636,"Rwinuma",NA,"Sous Colline","Sous Colline"
1637,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",506,"Buyongwe",1637,"Rwinyana",NA,"Sous Colline","Sous Colline"
1638,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",507,"Gitanga",1638,"Gisoro",NA,"Sous Colline","Sous Colline"
1639,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",507,"Gitanga",1639,"Gitanga",NA,"Sous Colline","Sous Colline"
1640,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",507,"Gitanga",1640,"Rugerera",NA,"Sous Colline","Sous Colline"
1641,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",508,"Humure",1641,"Gagahotsa",NA,"Sous Colline","Sous Colline"
1642,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",508,"Humure",1642,"Gasenyi",NA,"Sous Colline","Sous Colline"
1643,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",508,"Humure",1643,"Kayigi",NA,"Sous Colline","Sous Colline"
1644,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",508,"Humure",1644,"Nyabibugu",NA,"Sous Colline","Sous Colline"
1645,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",508,"Humure",1645,"Nyankere",NA,"Sous Colline","Sous Colline"
1646,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",508,"Humure",1646,"Rusarasi",NA,"Sous Colline","Sous Colline"
1647,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",509,"Kibungo",1647,"Gahera",NA,"Sous Colline","Sous Colline"
1648,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",509,"Kibungo",1648,"Kibungo",NA,"Sous Colline","Sous Colline"
1649,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",509,"Kibungo",1649,"Miroke",NA,"Sous Colline","Sous Colline"
1650,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",509,"Kibungo",1650,"Nyambaragasa",NA,"Sous Colline","Sous Colline"
1651,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",510,"Kigamba",1651,"Bugugo",NA,"Sous Colline","Sous Colline"
1652,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",510,"Kigamba",1652,"Gasange",NA,"Sous Colline","Sous Colline"
1653,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",511,"Kivumu",1653,"Burenza",NA,"Sous Colline","Sous Colline"
1654,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",511,"Kivumu",1654,"Gatsirika",NA,"Sous Colline","Sous Colline"
1655,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",511,"Kivumu",1655,"Kivumu",NA,"Sous Colline","Sous Colline"
1656,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",512,"Mashiga",1656,"Mashiga",NA,"Sous Colline","Sous Colline"
1657,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",512,"Mashiga",1657,"Nyamagana",NA,"Sous Colline","Sous Colline"
1658,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",513,"N.A. (15)",1658,"N.A. (15)",NA,NA,NA
1659,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",514,"Nyarurambi",1659,"Kababi",NA,"Sous Colline","Sous Colline"
1660,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",514,"Nyarurambi",1660,"Musenga",NA,"Sous Colline","Sous Colline"
1661,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",514,"Nyarurambi",1661,"Nyarurambi",NA,"Sous Colline","Sous Colline"
1662,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",515,"Rujungu",1662,"Kanyinya",NA,"Sous Colline","Sous Colline"
1663,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",515,"Rujungu",1663,"Kigaga",NA,"Sous Colline","Sous Colline"
1664,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",515,"Rujungu",1664,"Musenga",NA,"Sous Colline","Sous Colline"
1665,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",516,"Rusagara",1665,"Gasagara",NA,"Sous Colline","Sous Colline"
1666,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",516,"Rusagara",1666,"Kazirabaziba",NA,"Sous Colline","Sous Colline"
1667,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",516,"Rusagara",1667,"Murambi",NA,"Sous Colline","Sous Colline"
1668,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",516,"Rusagara",1668,"Ngoma",NA,"Sous Colline","Sous Colline"
1669,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",516,"Rusagara",1669,"Nyamashishi",NA,"Sous Colline","Sous Colline"
1670,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",516,"Rusagara",1670,"Ruyogoro",NA,"Sous Colline","Sous Colline"
1671,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",517,"Rwamvura",1671,"Gisenga",NA,"Sous Colline","Sous Colline"
1672,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",517,"Rwamvura",1672,"Rwamvura",NA,"Sous Colline","Sous Colline"
1673,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",518,"Saswe",1673,"Budahuga",NA,"Sous Colline","Sous Colline"
1674,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",518,"Saswe",1674,"Gitumva",NA,"Sous Colline","Sous Colline"
1675,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",518,"Saswe",1675,"Kabanga",NA,"Sous Colline","Sous Colline"
1676,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",518,"Saswe",1676,"Mugomero",NA,"Sous Colline","Sous Colline"
1677,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",518,"Saswe",1677,"Rurinzi",NA,"Sous Colline","Sous Colline"
1678,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",519,"Shinge",1678,"Ruvumu",NA,"Sous Colline","Sous Colline"
1679,39,"BDI","Burundi",5,"Cankuzo",45,"Kigamba",519,"Shinge",1679,"Shinge",NA,"Sous Colline","Sous Colline"
1680,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",520,"Busumanyi",1680,"Busumanyi",NA,"Sous Colline","Sous Colline"
1681,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",520,"Busumanyi",1681,"Makangara",NA,"Sous Colline","Sous Colline"
1682,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",521,"Buyongwe",1682,"Gikonko",NA,"Sous Colline","Sous Colline"
1683,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",521,"Buyongwe",1683,"Misoko",NA,"Sous Colline","Sous Colline"
1684,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",521,"Buyongwe",1684,"Nyamatongo",NA,"Sous Colline","Sous Colline"
1685,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",522,"Kaniha",1685,"Kaniha II",NA,"Sous Colline","Sous Colline"
1686,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",522,"Kaniha",1686,"Kaniha I",NA,"Sous Colline","Sous Colline"
1687,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",522,"Kaniha",1687,"Ruvumu",NA,"Sous Colline","Sous Colline"
1688,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",523,"Kibimba",1688,"Gatumba",NA,"Sous Colline","Sous Colline"
1689,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",523,"Kibimba",1689,"Kayango",NA,"Sous Colline","Sous Colline"
1690,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",523,"Kibimba",1690,"Kibimba",NA,"Sous Colline","Sous Colline"
1691,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",523,"Kibimba",1691,"Kizizirankombe",NA,"Sous Colline","Sous Colline"
1692,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",523,"Kibimba",1692,"Mubeya",NA,"Sous Colline","Sous Colline"
1693,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",523,"Kibimba",1693,"Ruhinga",NA,"Sous Colline","Sous Colline"
1694,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",523,"Kibimba",1694,"Rukwega",NA,"Sous Colline","Sous Colline"
1695,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",524,"Mishiha",1695,"Gasanda",NA,"Sous Colline","Sous Colline"
1696,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",524,"Mishiha",1696,"Kibuye",NA,"Sous Colline","Sous Colline"
1697,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",524,"Mishiha",1697,"Masango",NA,"Sous Colline","Sous Colline"
1698,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",524,"Mishiha",1698,"Mutukura",NA,"Sous Colline","Sous Colline"
1699,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",525,"Mugera",1699,"Mugera",NA,"Sous Colline","Sous Colline"
1700,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",525,"Mugera",1700,"Mukazo",NA,"Sous Colline","Sous Colline"
1701,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",526,"Musemo",1701,"Kariko",NA,"Sous Colline","Sous Colline"
1702,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",526,"Musemo",1702,"Musemo",NA,"Sous Colline","Sous Colline"
1703,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",526,"Musemo",1703,"Rutimbura",NA,"Sous Colline","Sous Colline"
1704,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",527,"Muzenze",1704,"Gasenyi",NA,"Sous Colline","Sous Colline"
1705,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",527,"Muzenze",1705,"Muzenze",NA,"Sous Colline","Sous Colline"
1706,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",527,"Muzenze",1706,"Nyavyatsi",NA,"Sous Colline","Sous Colline"
1707,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",528,"Mwiruzi",1707,"Gifunzo",NA,"Sous Colline","Sous Colline"
1708,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",528,"Mwiruzi",1708,"Ruhehe",NA,"Sous Colline","Sous Colline"
1709,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",528,"Mwiruzi",1709,"Runihira",NA,"Sous Colline","Sous Colline"
1710,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",529,"Rugerero",1710,"Nkaranka",NA,"Sous Colline","Sous Colline"
1711,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",529,"Rugerero",1711,"Rugerero",NA,"Sous Colline","Sous Colline"
1712,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",529,"Rugerero",1712,"Runyinya",NA,"Sous Colline","Sous Colline"
1713,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",530,"Rutsindu",1713,"Kinyambo",NA,"Sous Colline","Sous Colline"
1714,39,"BDI","Burundi",5,"Cankuzo",46,"Mishiha",530,"Rutsindu",1714,"Rukambati",NA,"Sous Colline","Sous Colline"
1715,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",531,"Cunyu",1715,"Cunyu II",NA,"Sous Colline","Sous Colline"
1716,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",531,"Cunyu",1716,"Cunyu I",NA,"Sous Colline","Sous Colline"
1717,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",531,"Cunyu",1717,"Karambi I",NA,"Sous Colline","Sous Colline"
1718,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",531,"Cunyu",1718,"Karimbi II",NA,"Sous Colline","Sous Colline"
1719,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",531,"Cunyu",1719,"Kirehe",NA,"Sous Colline","Sous Colline"
1720,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",531,"Cunyu",1720,"Rugoma III",NA,"Sous Colline","Sous Colline"
1721,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",531,"Cunyu",1721,"Rugoma II",NA,"Sous Colline","Sous Colline"
1722,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",531,"Cunyu",1722,"Rugoma I",NA,"Sous Colline","Sous Colline"
1723,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1723,"Bukinga",NA,"Sous Colline","Sous Colline"
1724,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1724,"Bumbiri",NA,"Sous Colline","Sous Colline"
1725,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1725,"Cangungu",NA,"Sous Colline","Sous Colline"
1726,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1726,"Mataba",NA,"Sous Colline","Sous Colline"
1727,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1727,"Mirambagizo",NA,"Sous Colline","Sous Colline"
1728,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1728,"Mugorore",NA,"Sous Colline","Sous Colline"
1729,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1729,"Musaga",NA,"Sous Colline","Sous Colline"
1730,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1730,"Mutumba",NA,"Sous Colline","Sous Colline"
1731,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1731,"Muyange",NA,"Sous Colline","Sous Colline"
1732,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",532,"Gasenyi",1732,"Ruhurwe",NA,"Sous Colline","Sous Colline"
1733,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1733,"Cangungu",NA,"Sous Colline","Sous Colline"
1734,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1734,"Cumwami",NA,"Sous Colline","Sous Colline"
1735,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1735,"Mukingiro",NA,"Sous Colline","Sous Colline"
1736,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1736,"Mutumba",NA,"Sous Colline","Sous Colline"
1737,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1737,"Mwanike",NA,"Sous Colline","Sous Colline"
1738,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1738,"Ntanganwa",NA,"Sous Colline","Sous Colline"
1739,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1739,"Nyankungu",NA,"Sous Colline","Sous Colline"
1740,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1740,"Ruhembe I (1)",NA,"Sous Colline","Sous Colline"
1741,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1741,"Ruhembe I (2)",NA,"Sous Colline","Sous Colline"
1742,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1742,"Ruhembe II (1)",NA,"Sous Colline","Sous Colline"
1743,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1743,"Ruhembe II (2)",NA,"Sous Colline","Sous Colline"
1744,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1744,"Ruhembe III",NA,"Sous Colline","Sous Colline"
1745,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1745,"Ruhogwe",NA,"Sous Colline","Sous Colline"
1746,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",533,"Kaburantwa",1746,"Runyika",NA,"Sous Colline","Sous Colline"
1747,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",534,"Kagunuzi",1747,"Gitaramuka",NA,"Sous Colline","Sous Colline"
1748,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",534,"Kagunuzi",1748,"Kinake",NA,"Sous Colline","Sous Colline"
1749,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",534,"Kagunuzi",1749,"Kiryama",NA,"Sous Colline","Sous Colline"
1750,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",534,"Kagunuzi",1750,"Nkuri",NA,"Sous Colline","Sous Colline"
1751,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",534,"Kagunuzi",1751,"Nyabukoziki",NA,"Sous Colline","Sous Colline"
1752,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",534,"Kagunuzi",1752,"Nyakarama",NA,"Sous Colline","Sous Colline"
1753,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",534,"Kagunuzi",1753,"Rabiro",NA,"Sous Colline","Sous Colline"
1754,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",535,"Kansega",1754,"Bumburu",NA,"Sous Colline","Sous Colline"
1755,39,"BDI","Burundi",6,"Cibitoke",47,"Buganda",535,"Kansega",1755,"Gatoke",NA,"Sous Colline","Sous Colline"
